Unnamed: 0,NRO_HOGAR,COMPONENTE,H15,ANO4,TRIMESTRE,REGION,AGLOMERADO,PONDERA,CH03,CH04,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH16,ESTADO,CAT_OCUP,CAT_INAC,PP02E,PP02H,PP07I,PP07H,PP04B1,DECINDR,T_VI,NIVEL_ED,V2_M,REALIZADA,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II4_1,II4_2,II4_3,II7,II8,II9,V1,V2,V21,V22,V3,V5,V6,V7,V8,V11,V12,V13,V14,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECCFR,REALIZADA_jefx,CH04_jefx,CH06_jefx,ESTADO_jefx,NIVEL_ED_jefx,PP02E_jefx,CAT_OCUP_jefx,PP07I_jefx,PP07H_jefx,PP04B1_jefx,REALIZADA_conyuge,CH04_conyuge,ESTADO_conyuge,JEFE_TRABAJA,CONYUGE_TRABAJA,JEFA_MUJER,HOGAR_MONOP,ratio_ocupados,NBI_SUBSISTENCIA,NBI_COBERTURA_PREVISIONAL,NBI_DIFLABORAL,NBI_HACINAMIENTO,NBI_SANITARIA,NBI_TENENCIA,NBI_TRABAJO_PRECARIO,NBI_VIVIENDA,NBI_ZONA_VULNERABLE,DESERTO
6687,1,4,1,2021,3,40,22,151,4,2,21,1,4,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,1,0,5,0,1,1,3,1,3,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,2,1.0,1,2,2,2,2,1,2,2,2,2,2,1,1,6,2,4,134800,4,1,1,52,1,4,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,0.6666666666666666,0,0,0.0,0,0,0,1,0,0,0
7695,1,1,1,2022,3,44,31,130,1,1,38,5,1,1,1,1.0,3,1,1,3,0,0,0,0.0,1.0,2.0,10,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,200000,10,1,1,38,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,1.0,0,0,0.0,0,0,1,0,0,0,0
3775,1,2,1,2022,2,43,13,706,3,2,19,5,1,1,1,2.0,1,1,1,3,0,0,0,2.0,2.0,2.0,5,0,5,0,1,1,5,1,2,1,1,1,1,1,1,2,2,2,2,5,4,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,0,12,1,2,43,1,6,0,2,0.0,0.0,2.0,1,0.0,0.0,1,0,1,0,0.5,0,0,0.0,0,0,0,1,0,0,0
3682,1,2,1,2022,3,44,91,158,3,2,26,5,1,1,1,1.0,2,1,1,2,0,0,0,0.0,0.0,2.0,1,6500,5,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,1,1,1.0,1,1,2,2,2,1,2,2,2,1,2,1,1,6,2,4,145500,2,1,2,56,3,3,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
5661,1,4,1,2022,3,40,25,151,3,2,23,5,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,4,0,5,0,1,1,4,1,3,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,243000,7,1,1,52,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0
32,1,11,1,2022,3,40,19,212,5,1,16,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,2,2,1,1,1,1,1,1,2,2,2,4,4,2,1,1,2,4,2,1.0,1,2,2,2,2,1,2,2,2,2,1,2,1,16,5,11,349000,2,1,2,63,1,2,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.375,0,0,0.0,1,0,0,0,0,0,0
6142,1,5,1,2021,3,43,38,124,3,1,16,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,5,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,8,1,7,75000,1,1,2,43,3,2,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.25,0,0,0.0,1,0,0,0,0,0,0
2994,1,4,1,2021,2,40,23,207,4,2,22,1,4,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,1.0,1,0,3,0,1,1,2,1,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,1,5,0,5,38400,1,1,2,59,1,2,0,3,2.0,2.0,2.0,1,0.0,0.0,1,0,1,0,0.6,0,0,0.0,0,0,0,1,0,0,0
563,1,6,1,2022,3,40,19,198,3,2,22,5,4,1,1,1.0,2,1,3,0,1,0,2,,,,2,26000,5,26000,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,2,1.0,1,1,2,2,2,1,2,2,2,1,2,2,2,10,1,9,168900,1,1,1,63,1,2,0,2,0.0,0.0,2.0,1,2.0,3.0,1,0,0,0,0.3,0,0,0.0,1,0,0,0,0,0,0
6553,1,3,1,2022,2,44,31,122,3,1,25,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,2,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,120000,4,1,2,64,3,4,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
1111,1,5,1,2022,2,1,33,713,9,2,16,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,2,1,1,2,1,1,1,2,2,2,2,3,3,2,1,2,2,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,1,4,0,4,0,12,1,2,23,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.75,0,0,0.0,0,0,0,0,0,0,0
6885,1,2,1,2021,3,42,27,380,3,2,15,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,97000,5,1,1,41,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,1,0
2519,1,4,1,2021,2,44,9,233,3,1,32,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,2,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,5,0,5,145000,7,1,1,63,3,2,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0
1009,1,3,1,2021,3,40,23,190,3,1,18,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,2,3,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,1,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,3,0,3,34500,2,1,2,50,1,2,0,2,0.0,0.0,2.0,1,0.0,0.0,1,0,1,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
7913,1,7,1,2022,2,1,33,1049,3,1,14,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,2,2,1,1,1,1,1,2,3,2,2,2,5,4,2,1,2,2,1,2,1.0,1,1,2,2,1,2,1,2,2,1,2,2,2,8,0,8,0,12,1,1,50,1,2,0,3,2.0,2.0,2.0,1,2.0,3.0,1,0,0,0,0.25,0,0,0.0,0,1,0,0,0,0,0
5546,1,4,1,2022,3,40,18,252,3,2,21,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,1,2,2,1,2,1.0,1,1,2,2,2,1,2,2,2,2,2,2,2,6,1,5,135000,2,1,2,62,3,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.3333333333333333,0,0,0.0,1,1,0,0,0,0,0
6378,1,5,1,2021,2,44,31,163,9,1,19,5,1,1,1,1.0,3,3,3,0,3,0,2,,,,2,13000,5,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,3,1,1.0,1,2,2,2,2,2,2,2,2,1,1,2,2,5,1,4,48000,2,1,1,46,1,4,0,3,0.0,1.0,2.0,1,2.0,3.0,1,0,0,0,0.2,0,0,0.0,0,0,1,0,0,0,0
1014,1,3,1,2022,2,44,17,172,3,2,18,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,3,0,3,0,12,1,2,37,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
6182,1,3,1,2021,3,42,10,87,3,1,20,5,1,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,1,2800,5,0,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1.0,1,2,2,2,2,2,2,2,2,1,2,1,2,5,1,4,64800,2,1,1,48,1,4,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.6,0,0,0.0,0,0,0,1,0,0,0
1380,1,11,1,2021,3,40,19,221,5,1,15,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,2,2,1,1,1,1,1,1,2,2,2,4,4,2,1,1,2,4,2,1.0,1,2,2,2,2,1,2,2,2,2,1,2,2,15,4,11,276800,3,1,2,62,1,2,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.4,0,0,0.0,1,0,0,0,0,0,0
6059,1,4,1,2021,3,44,20,89,3,1,15,5,1,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,3,0,1,2,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,6,1,1.0,2,1,2,2,2,2,2,2,2,2,2,1,2,4,0,4,50000,2,1,1,56,3,2,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0
1732,1,2,1,2022,2,40,18,207,3,1,26,5,4,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,5,0,5,0,1,1,5,1,1,1,1,1,1,1,1,1,2,2,2,5,4,2,1,1,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,125000,3,1,2,51,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.4,0,0,0.0,0,0,0,0,0,0,0
6721,1,3,1,2021,2,43,38,63,3,2,25,5,2,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,95000,7,1,1,57,1,6,0,1,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
2228,1,4,1,2022,3,40,23,325,3,2,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,3,1,1.0,1,2,2,2,2,2,2,2,1,2,2,1,2,6,0,6,230000,5,1,1,50,1,6,0,3,1.0,2.0,2.0,1,2.0,1.0,1,1,0,0,0.3333333333333333,0,0,0.0,0,0,1,0,0,0,0
2654,1,4,1,2021,3,40,19,122,3,2,24,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,1,1,4,0,4,53000,2,1,1,70,3,2,0,0,0.0,0.0,0.0,1,2.0,1.0,0,1,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
3130,1,3,1,2021,2,43,14,120,3,2,28,5,2,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,12,0,5,0,1,1,4,1,3,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,2,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,4,0,4,0,12,1,2,61,3,2,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
4018,1,4,1,2022,2,40,18,214,3,1,15,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1.0,1,2,2,2,2,2,2,2,2,1,2,2,2,4,0,4,65000,2,1,2,43,3,3,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
471,1,5,1,2021,2,43,2,486,3,1,19,5,1,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,0,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,1,2,5,0,5,0,12,1,1,58,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.8,0,0,0.0,0,0,0,1,0,0,0
