Unnamed: 0,NRO_HOGAR,COMPONENTE,H15,ANO4,TRIMESTRE,REGION,AGLOMERADO,PONDERA,CH03,CH04,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH16,ESTADO,CAT_OCUP,CAT_INAC,PP02E,PP02H,PP07I,PP07H,PP04B1,DECINDR,T_VI,NIVEL_ED,V2_M,REALIZADA,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II4_1,II4_2,II4_3,II7,II8,II9,V1,V2,V21,V22,V3,V5,V6,V7,V8,V11,V12,V13,V14,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECCFR,REALIZADA_jefx,CH04_jefx,CH06_jefx,ESTADO_jefx,NIVEL_ED_jefx,PP02E_jefx,CAT_OCUP_jefx,PP07I_jefx,PP07H_jefx,PP04B1_jefx,REALIZADA_conyuge,CH04_conyuge,ESTADO_conyuge,JEFE_TRABAJA,CONYUGE_TRABAJA,JEFA_MUJER,HOGAR_MONOP,ratio_ocupados,NBI_SUBSISTENCIA,NBI_COBERTURA_PREVISIONAL,NBI_DIFLABORAL,NBI_HACINAMIENTO,NBI_SANITARIA,NBI_TENENCIA,NBI_TRABAJO_PRECARIO,NBI_VIVIENDA,NBI_ZONA_VULNERABLE,DESERTO
2946,1,3,1,2022,2,1,33,2838,3,1,17,5,1,1,1,2.0,2,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,1,2,1.0,2,2,2,2,2,2,2,2,2,2,1,2,2,3,0,3,0,12,1,2,41,2,4,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,1.0,0,0,0,0,0,0,0
3416,1,3,1,2021,3,40,25,154,3,1,26,5,1,1,1,1.0,5,1,3,0,3,0,2,,,,0,0,5,0,1,1,5,1,2,1,1,1,1,1,1,1,2,2,2,5,3,2,1,1,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,103000,4,1,1,50,1,4,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
2142,1,4,1,2021,3,43,38,61,3,2,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,2,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,35300,1,1,1,56,1,3,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
7941,1,4,1,2022,2,42,27,317,3,2,18,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,1,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,0,5,105100,3,1,1,55,1,4,0,2,0.0,0.0,2.0,1,2.0,3.0,1,0,0,0,0.2,0,0,0.0,0,0,0,0,0,0,0
1193,1,2,1,2022,2,40,18,181,3,1,14,5,1,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,1,2,2,4,1,3,85000,3,1,2,37,1,4,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
6813,1,3,1,2022,2,40,29,330,3,2,21,5,4,1,1,1.0,3,1,3,0,3,0,2,,,,1,4800,5,0,1,1,2,2,4,2,1,1,1,1,1,3,2,1,2,2,2,2,1,2,2,1,2,1.0,1,2,2,2,2,2,2,2,2,1,2,1,2,6,1,5,93800,2,1,2,37,3,2,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.1666666666666666,0,0,0.0,1,0,0,0,0,0,0
7390,1,1,1,2021,2,41,15,247,1,2,34,1,4,1,1,1.0,1,1,3,0,3,0,2,,,,2,15000,5,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,2,1,2,1.0,1,2,2,2,2,2,2,1,2,2,1,2,2,4,1,3,65000,4,1,2,34,3,5,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
1090,1,9,1,2022,3,40,22,133,5,1,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,2,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,1,2,1.0,1,1,2,2,2,1,2,2,2,1,2,1,2,13,1,12,0,12,1,2,75,3,4,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.2307692307692307,0,0,0.0,1,0,0,0,0,0,0
3679,1,1,1,2022,2,41,8,65,1,2,34,3,4,1,1,1.0,1,1,3,0,3,0,2,,,,2,27600,3,0,1,1,2,2,4,2,1,1,1,2,2,3,2,1,2,2,2,2,2,2,2,1,2,1.0,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,3,27600,1,1,2,34,3,3,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,0.0,0,1,0,0,0,0,0
1109,1,6,1,2022,3,41,15,233,5,2,15,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,1,1,1,1,1,1,1,1,1,2,2,2,5,5,2,1,1,1,1,2,1.0,2,1,2,2,2,1,1,2,2,2,2,1,2,7,0,7,87100,1,1,2,74,3,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0
6924,1,5,1,2022,2,43,2,234,3,2,14,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,1,4,1,1,2,1,1,1,2,2,1,2,5,4,2,1,2,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,130000,3,1,2,44,1,4,0,2,0.0,0.0,2.0,1,0.0,0.0,1,0,1,0,0.6,0,0,0.0,0,0,0,0,0,0,0
1026,1,3,1,2022,3,44,91,103,5,1,16,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,1,6000,3,0,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,2,1,1,1.0,1,1,2,2,2,2,2,2,2,1,2,2,2,3,0,3,133000,5,1,1,72,3,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
7096,1,4,1,2022,3,44,31,240,3,1,17,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,2,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,1,1,56,1,5,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
2527,1,3,1,2022,2,40,23,273,3,1,16,5,12,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,3,1,1,1,1,1,1,1,2,1,2,4,2,2,1,1,1,8,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,173000,8,1,1,41,1,4,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,0,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
274,1,2,1,2022,3,40,18,165,3,1,25,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,4,2,2,1,2,2,1,1,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,90000,5,1,2,70,3,4,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,0.0,0,0,0,0,0,0,0
404,1,3,1,2022,2,43,14,156,3,2,14,5,3,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,2,4,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1.0,1,2,2,2,2,1,2,2,2,2,2,2,1,7,3,4,115000,2,1,2,42,3,2,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.1428571428571428,0,0,0.0,1,1,0,0,0,0,0
5820,1,3,1,2021,2,42,10,410,3,2,23,5,4,1,1,1.0,1,1,2,3,0,0,0,,,,0,0,3,0,1,1,6,1,1,1,1,1,1,1,1,1,2,2,2,6,3,2,1,2,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,1,2,3,0,3,43000,3,1,2,61,3,5,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
6897,1,2,1,2021,2,42,27,422,3,1,21,5,4,1,1,2.0,1,1,3,0,3,0,1,,,,0,0,5,0,1,2,3,1,9,1,1,1,1,1,1,1,2,2,2,3,2,2,2,1,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,1,2,2,3,0,3,77000,6,1,2,52,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.3333333333333333,0,0,0.0,0,0,1,0,0,0,0
3694,1,3,1,2022,2,40,18,237,3,1,28,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,3,0,3,95000,4,1,1,67,3,6,0,0,0.0,0.0,0.0,1,2.0,1.0,0,1,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
3517,1,4,1,2021,2,43,34,582,3,1,23,5,1,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,6,0,5,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,1,1,1,1.0,1,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,0,12,1,2,58,1,6,0,3,0.0,1.0,2.0,1,1.0,3.0,1,0,1,0,0.75,0,0,0.0,0,0,0,0,0,0,0
6858,1,5,1,2021,2,43,38,103,3,2,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1.0,1,2,2,2,2,1,2,2,2,1,2,2,2,5,0,5,48800,2,1,2,50,1,4,0,3,0.0,1.0,1.0,1,1.0,1.0,1,1,1,0,0.4,0,0,0.0,0,1,0,0,0,0,0
2288,1,6,1,2021,2,41,12,308,3,1,17,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,1,1,2,1,2,1.0,1,2,2,2,2,1,1,1,2,2,2,1,1,7,1,6,70300,2,1,2,45,3,3,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.2857142857142857,0,0,0.0,0,0,0,0,0,0,0
1918,1,3,1,2021,3,43,13,668,3,1,16,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,1,2,1,1,1,1,1,1,1,2,2,2,5,2,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,6,0,6,154500,5,1,2,39,1,5,0,3,2.0,2.0,2.0,1,1.0,1.0,1,1,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
4876,1,3,1,2021,2,40,19,210,3,1,20,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,5,1,2,1,1,1,1,1,1,1,2,2,2,5,3,2,2,2,1,4,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,3,0,3,40000,3,1,1,42,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
5050,1,4,1,2022,3,43,2,870,3,1,19,5,1,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,12,0,5,0,1,1,1,3,4,2,2,1,1,2,2,3,1,2,2,1,1,2,2,2,2,2,2,1.0,1,2,2,2,2,2,1,1,2,2,2,1,1,9,3,6,0,12,1,2,39,1,3,0,3,2.0,2.0,1.0,1,1.0,3.0,1,0,1,0,0.3333333333333333,0,0,0.0,1,1,0,1,1,1,0
4384,1,4,1,2022,3,40,23,358,3,2,15,5,3,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,2,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,3,2,1.0,1,2,2,2,2,1,2,2,2,2,2,1,2,5,1,4,91000,2,1,1,40,1,3,0,3,2.0,2.0,2.0,1,1.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,1,0,0,0,0
3877,1,2,1,2022,3,43,6,167,3,1,20,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,1,2,49,1,4,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
3424,1,4,1,2021,3,42,26,213,3,1,14,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,1,1,1,1.0,1,1,2,2,2,1,2,2,2,2,2,2,1,6,1,5,80700,2,1,2,48,3,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
3132,1,3,1,2021,3,42,26,134,3,2,17,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,80000,4,1,1,49,1,5,0,2,0.0,0.0,2.0,1,2.0,3.0,1,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
4303,1,3,1,2021,3,43,13,535,3,1,16,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,2,4,1,1,1,1,1,1,3,2,2,2,3,2,2,1,2,2,6,2,1.0,1,2,2,2,2,1,2,2,2,2,2,1,1,5,1,4,63960,2,1,2,45,1,3,0,3,2.0,2.0,1.0,1,1.0,1.0,1,1,1,0,0.6,0,0,0.0,0,0,0,0,0,0,0
2496,1,4,1,2022,2,43,14,93,5,1,21,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,2,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,6,1,5,202000,5,1,2,86,3,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
1421,1,5,1,2021,3,43,4,898,3,2,15,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,1,2,1,1,1,1,1,1,1,2,2,2,5,3,1,1,2,2,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,189000,7,1,1,59,1,3,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.8,0,0,0.0,0,0,0,0,0,0,0
4061,1,4,1,2021,3,43,30,216,3,1,14,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,1,0,1,1,99,1,4,1,1,1,1,1,1,1,2,2,2,99,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,1,2,2,1,2,4,0,4,0,12,1,1,46,1,4,0,1,0.0,0.0,2.0,1,2.0,3.0,1,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
1379,1,7,1,2022,3,41,12,243,5,1,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,6,1,4,1,1,1,1,1,1,1,2,2,2,6,5,2,1,1,2,1,2,1.0,1,1,2,2,2,1,2,2,2,2,2,1,2,11,0,11,368400,4,1,1,73,3,1,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,0.4545454545454545,0,0,0.0,0,0,0,0,0,0,0
7664,1,3,1,2022,3,43,30,64,3,2,15,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,2,2,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,1,2,55,3,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
5586,1,2,1,2022,3,41,12,290,3,1,22,5,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,3,0,5,0,1,2,3,1,2,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,3,2,1.0,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0,2,110000,6,1,2,62,3,6,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.5,0,0,0.0,0,0,1,0,0,0,0
769,1,4,1,2021,2,43,2,1634,3,2,19,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,1,2,5,0,5,0,12,1,1,51,1,4,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
2292,1,3,1,2022,2,40,19,198,3,2,20,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,4,0,4,132000,5,1,1,56,1,6,0,3,0.0,1.0,2.0,1,2.0,3.0,1,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
2548,1,2,1,2022,2,40,23,225,2,2,34,2,3,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,3,12000,5,0,1,1,2,2,4,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,2,62000,3,1,1,32,1,1,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
5353,1,5,1,2021,3,40,25,114,3,2,16,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,2,1,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,99500,4,1,1,46,1,4,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
3968,1,3,1,2022,3,43,38,133,3,1,15,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,1,1,1,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,220000,6,1,1,41,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
132,1,2,1,2022,2,43,5,412,8,2,19,5,1,1,1,1.0,3,3,3,0,3,0,2,,,,2,26000,5,0,1,2,2,1,9,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,3,1,1.0,2,2,2,2,2,2,2,2,2,1,1,2,2,3,0,3,0,12,1,2,23,3,5,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,0.0,0,0,1,0,0,0,0
1127,1,4,1,2022,3,42,10,695,3,1,22,5,1,1,1,2.0,1,1,1,4,0,0,0,0.0,0.0,2.0,1,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,4,0,4,258000,7,1,1,50,1,4,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0
643,1,3,1,2021,3,40,29,395,3,1,16,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,300000,9,1,1,47,1,6,0,1,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
5065,1,2,1,2022,2,43,3,243,3,1,16,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,1,5000,3,0,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,4,1,1.0,1,2,2,2,2,2,2,2,2,1,2,1,2,2,0,2,65000,5,1,2,56,1,2,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
3567,1,4,1,2021,2,42,26,382,3,1,14,5,2,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,4,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,72000,4,1,1,43,1,3,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
457,1,2,1,2022,3,43,4,744,3,2,22,5,4,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,12,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,1,3,0,3,0,12,1,1,45,1,2,0,3,2.0,2.0,2.0,1,0.0,0.0,1,0,0,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
1093,1,4,1,2022,2,43,4,610,5,2,16,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,2,5,1,3,1,1,1,1,1,1,1,2,2,2,5,3,2,1,1,2,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,4,0,4,213000,7,1,1,66,3,3,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
4687,1,2,1,2021,3,1,33,671,2,2,31,1,1,1,1,1.0,1,1,1,3,0,0,0,1.0,2.0,2.0,5,0,5,0,1,2,3,1,9,1,1,1,1,1,1,1,2,2,2,3,1,2,1,2,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,75000,7,1,1,36,1,5,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,1.0,0,0,0.0,0,0,1,1,0,0,0
1375,2,1,1,2022,2,44,31,118,1,1,26,5,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,10,0,5,0,1,2,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,240000,10,1,1,26,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0
2114,1,3,1,2021,2,42,10,653,3,1,14,5,4,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,1,2,2,1,1,1,4,1,3,25000,1,1,2,44,1,5,0,2,0.0,0.0,2.0,1,0.0,0.0,1,0,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
5537,1,4,1,2021,3,43,34,505,3,1,30,5,4,1,1,1.0,1,1,2,0,0,0,0,,,,0,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,1,1,1.0,1,1,1,2,2,2,2,2,2,2,2,1,2,4,0,4,0,12,1,2,63,3,5,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
5219,1,1,1,2021,3,43,13,630,1,1,32,1,1,1,1,2.0,1,1,1,3,0,0,0,0.0,1.0,2.0,7,0,5,0,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,75000,7,1,1,32,1,5,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,1.0,0,0,0.0,0,0,1,0,0,0,0
6744,1,1,1,2021,2,43,4,738,1,1,31,2,4,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,12,0,3,0,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,6,2,1.0,1,2,2,2,2,1,2,2,2,2,2,2,1,6,3,3,0,12,1,1,31,1,3,0,2,0.0,0.0,2.0,1,2.0,3.0,1,0,0,0,0.1666666666666666,0,0,0.0,1,0,0,1,0,0,0
3141,1,3,1,2021,2,41,15,231,3,1,31,5,4,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,2,0,3,0,1,1,4,1,3,1,1,1,1,1,1,1,2,2,2,4,4,2,1,1,1,1,2,1.0,1,2,2,2,2,1,2,2,2,2,2,1,2,4,1,3,0,12,1,2,66,1,3,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.75,0,0,0.0,0,0,0,1,0,0,0
3366,1,3,1,2021,3,40,19,188,3,1,16,5,2,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,2,3,1,9,1,1,1,1,1,1,1,1,1,2,3,3,2,1,2,2,2,1,1.0,2,2,2,2,2,1,1,2,2,2,2,2,2,6,0,6,45500,1,1,2,36,3,4,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,1,0
6650,1,4,1,2021,3,40,19,233,3,1,19,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1.0,1,2,2,2,2,2,2,1,2,2,1,1,1,4,1,3,53000,2,1,2,36,1,2,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
2170,1,1,1,2022,2,43,13,852,1,2,19,5,1,1,1,1.0,2,2,3,0,3,0,1,,,,4,38680,5,0,1,2,1,1,9,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,3,1,1.0,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0,1,38680,6,1,2,19,3,5,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,0.0,0,0,1,0,0,0,0
7100,1,2,1,2022,3,43,6,165,5,2,20,5,4,1,1,1.0,1,1,2,3,0,0,0,,,,1,6000,5,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1.0,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,2,56000,3,1,2,66,3,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,0.0,0,0,1,0,0,0,0
