Unnamed: 0,NRO_HOGAR,COMPONENTE,H15,ANO4,TRIMESTRE,REGION,AGLOMERADO,PONDERA,CH03,CH04,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH16,ESTADO,CAT_OCUP,CAT_INAC,PP02E,PP02H,PP07I,PP07H,PP04B1,DECINDR,T_VI,NIVEL_ED,V2_M,REALIZADA,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II4_1,II4_2,II4_3,II7,II8,II9,V1,V2,V21,V22,V3,V5,V6,V7,V8,V11,V12,V13,V14,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECCFR,REALIZADA_jefx,CH04_jefx,CH06_jefx,ESTADO_jefx,NIVEL_ED_jefx,PP02E_jefx,CAT_OCUP_jefx,PP07I_jefx,PP07H_jefx,PP04B1_jefx,REALIZADA_conyuge,CH04_conyuge,ESTADO_conyuge,JEFE_TRABAJA,CONYUGE_TRABAJA,JEFA_MUJER,HOGAR_MONOP,ratio_ocupados,NBI_SUBSISTENCIA,NBI_COBERTURA_PREVISIONAL,NBI_DIFLABORAL,NBI_HACINAMIENTO,NBI_SANITARIA,NBI_TENENCIA,NBI_TRABAJO_PRECARIO,NBI_VIVIENDA,NBI_ZONA_VULNERABLE,DESERTO
1706,2,1,1,2022,3,43,30,211,1,1,23,5,1,1,1,1.0,2,2,3,0,3,0,2,,,,2,30000,5,0,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,3,1,1.0,2,2,2,2,2,2,2,1,2,2,1,2,2,1,0,1,30000,3,1,1,23,3,5,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0,,0,0,0.0,0,0,1,0,0,0,0
3711,1,3,1,2021,3,44,93,84,3,1,21,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,3,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,198000,8,1,2,54,1,6,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
2725,1,2,1,2021,3,43,2,570,3,2,14,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1.0,1,1,1,2,2,2,2,2,2,2,2,1,1,4,0,4,0,12,1,2,51,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
6341,1,2,1,2022,3,43,14,105,3,1,18,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,6,2,1.0,1,2,2,2,2,2,2,2,2,2,1,1,1,3,0,3,0,12,1,2,50,1,2,0,3,2.0,2.0,1.0,1,0.0,0.0,1,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
6695,1,3,1,2021,2,40,29,471,8,2,44,5,1,2,1,1.0,1,1,3,0,1,0,2,,,,2,11000,1,11000,1,2,2,1,4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,1.0,1,1,2,2,2,2,2,2,2,2,2,1,2,4,0,4,46000,2,1,2,52,1,4,0,2,0.0,0.0,2.0,1,1.0,1.0,1,1,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
5648,2,2,1,2021,2,40,18,160,2,2,19,1,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,1,2,1,1,1,2.0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,15000,1,1,1,23,1,5,0,1,0.0,0.0,2.0,1,2.0,3.0,1,0,0,0,0.5,0,0,0.0,0,1,0,0,0,0,0
2550,1,3,1,2021,3,1,33,4825,3,2,16,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,3,1,1,2,1,1,1,1,2,2,2,3,2,2,1,1,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,5,1,4,105000,4,1,1,37,1,4,0,3,2.0,2.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
1460,1,4,1,2022,3,43,5,383,3,1,15,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,8,2,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,4,0,4,68000,1,1,2,42,1,3,0,3,2.0,2.0,1.0,1,0.0,0.0,1,0,1,0,0.25,0,0,0.0,1,1,0,0,0,0,0
456,1,2,1,2022,3,43,13,1175,8,2,24,5,1,1,1,1.0,3,1,3,0,3,0,2,,,,4,40000,5,0,1,2,3,1,9,1,1,1,1,1,1,1,2,2,2,3,2,1,1,2,2,3,1,1.0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,80000,5,1,2,21,3,5,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,0.0,0,0,1,0,0,0,0
1426,1,3,1,2022,3,1,33,469,3,1,15,5,4,1,1,1.0,4,4,2,3,0,2,0,,,,12,0,3,0,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,3,2,1.0,1,2,2,2,2,2,1,2,2,2,2,1,1,7,3,4,0,12,1,2,37,1,3,0,2,0.0,0.0,2.0,1,0.0,0.0,1,0,1,0,0.2857142857142857,0,0,0.0,1,0,1,0,0,0,0
940,1,4,1,2021,3,43,5,297,3,1,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,1,2,1.0,1,1,1,2,2,1,2,2,2,2,2,2,1,5,1,4,63600,2,1,1,40,1,2,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
2882,1,4,1,2021,3,40,19,222,3,1,15,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,159000,6,1,1,39,1,4,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
6753,1,2,1,2022,2,44,31,71,3,2,21,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,2,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,2,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,150000,9,1,2,47,1,4,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
7791,1,2,1,2022,2,40,23,239,3,2,20,5,1,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,6,16000,5,0,1,1,4,2,4,2,1,1,1,1,2,1,2,2,2,4,3,2,1,2,2,2,2,1.0,1,2,2,2,2,1,2,2,2,1,1,2,2,5,1,4,106000,3,1,2,38,1,3,0,3,0.0,1.0,1.0,1,0.0,0.0,1,0,1,0,0.4,0,0,0.0,0,1,0,1,0,0,0
5127,1,6,1,2021,2,40,18,241,5,1,16,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,2,1,1,1,1,1,1,2,2,2,2,3,3,2,1,2,2,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,6,0,6,100000,4,1,1,65,3,3,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
4503,1,3,1,2022,3,40,25,172,3,2,21,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,1,5,0,5,86000,1,1,1,41,1,4,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
5784,1,3,1,2021,2,1,33,5565,3,2,14,5,2,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,3,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,1,2,47,1,5,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
5250,1,3,1,2021,3,1,33,251,3,2,23,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,2,3,1,7,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,90000,4,1,1,41,1,4,0,3,0.0,1.0,2.0,1,2.0,2.0,1,0,0,0,0.25,0,0,0.0,0,0,1,0,0,0,0
57,1,3,1,2021,2,40,23,233,3,2,25,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,3,1,1,2,1,1,1,1,2,2,2,4,3,2,1,1,2,3,1,1.0,1,2,2,2,2,2,2,2,1,2,2,1,2,4,0,4,195000,9,1,1,59,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,1,0,0,0,0
5313,1,2,1,2022,3,1,33,2782,3,1,17,5,1,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,3,0,1,2,2,1,9,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,1,1,2,2,0,2,118000,7,1,2,40,1,3,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.5,0,0,0.0,0,0,1,0,0,0,0
7727,1,3,1,2021,3,43,36,96,3,2,15,5,4,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,2,4,2,2,1,1,2,2,3,1,2,1,3,3,2,1,2,2,2,2,1.0,1,1,1,2,2,2,2,2,2,2,2,1,1,9,3,6,0,12,1,2,39,3,3,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.1111111111111111,0,0,0.0,1,1,0,0,0,1,0
7149,1,3,1,2022,3,43,5,201,3,2,18,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,2,4,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,7,0,7,0,12,1,1,53,1,2,0,3,2.0,2.0,2.0,1,2.0,1.0,1,1,0,0,0.7142857142857143,0,0,0.0,0,0,0,0,0,0,0
4497,1,4,1,2022,2,40,19,174,9,1,20,5,4,1,1,1.0,1,1,2,0,0,0,0,,,,0,0,5,0,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,4,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,3,130000,5,1,1,36,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,1,0
5687,1,3,1,2022,3,44,31,315,3,2,22,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,2,5,4,4,1,1,1,1,1,1,2,2,2,2,5,3,1,1,2,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,6,1,5,211000,4,1,1,49,1,2,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,1,0,0
2422,1,3,1,2022,3,40,25,134,5,2,19,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,1,2,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,3,0,3,60000,2,1,1,68,3,2,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0
5550,1,3,1,2021,2,40,18,293,3,1,16,5,4,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,3,2,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,63000,3,1,1,34,1,2,0,3,0.0,1.0,2.0,1,2.0,3.0,1,0,0,0,0.25,0,0,0.0,0,0,1,0,0,0,0
5831,2,2,1,2022,2,43,36,155,2,1,25,1,1,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,1,3,1,1.0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,80000,6,1,2,26,1,6,0,3,0.0,1.0,2.0,1,1.0,3.0,1,0,1,0,0.5,0,0,0.0,0,0,1,0,0,0,0
2948,1,5,1,2022,3,40,29,275,3,2,19,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,8,1,1,1,1,1,1,1,1,1,2,2,2,8,4,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,0,12,1,2,51,1,6,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.4,0,0,0.0,0,0,0,0,0,0,0
5180,1,4,1,2022,3,1,33,2357,5,2,14,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,2,1,1,2,1,1,1,2,2,2,2,3,2,2,1,2,2,1,2,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,0,5,0,12,1,1,72,1,2,0,3,0.0,1.0,2.0,1,2.0,3.0,1,0,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
4609,1,1,1,2021,2,43,13,244,1,2,24,2,1,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,2,0,5,0,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,3,2,1.0,1,2,2,2,2,2,2,1,2,2,2,1,1,3,1,2,88000,7,1,2,24,1,5,0,3,2.0,2.0,2.0,1,1.0,1.0,1,1,1,0,0.6666666666666666,0,0,0.0,0,0,1,1,0,0,0
6452,1,2,1,2021,2,42,10,431,6,2,67,5,1,1,1,1.0,1,1,3,0,1,0,2,,,,3,19000,3,19000,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1.0,2,1,2,2,2,2,2,2,2,2,2,1,1,2,0,2,19000,2,1,2,25,2,6,0,3,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,,0,0,1.0,0,0,0,0,0,0,0
3319,1,4,1,2021,2,40,19,243,3,2,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,2,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,24000,1,1,1,45,2,2,0,2,0.0,0.0,0.0,1,2.0,1.0,0,1,0,0,0.25,0,0,1.0,0,0,0,0,0,1,0
7659,1,4,1,2022,3,43,4,778,3,2,20,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,1,5000,5,0,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,6,1,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,75000,2,1,1,36,1,3,0,3,0.0,1.0,2.0,1,2.0,3.0,1,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
2630,1,2,1,2022,2,40,29,368,3,2,45,3,1,1,1,2.0,1,1,1,3,0,0,0,0.0,1.0,2.0,12,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,1,2,4,0,4,0,12,1,1,76,3,4,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0,0.25,0,0,0.0,0,0,0,0,0,1,0
7295,1,5,1,2021,2,43,4,945,9,1,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,7,1,6,70000,2,1,2,56,1,2,0,3,2.0,2.0,1.0,1,0.0,0.0,1,0,1,0,0.4285714285714285,0,0,0.0,0,0,0,0,0,0,0
2409,2,1,1,2022,3,40,23,382,1,1,48,2,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,9,0,5,0,1,1,9,2,2,1,1,1,1,1,1,1,2,2,2,3,3,2,2,1,2,3,1,2.0,1,2,2,2,2,2,2,2,2,2,2,1,2,4,1,3,165000,5,1,1,48,1,5,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,1,0,0,0,0
817,1,4,1,2022,3,42,26,142,5,1,18,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,0,12,1,2,58,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.75,0,0,0.0,0,0,0,0,0,0,0
3606,1,3,1,2021,3,44,20,145,3,1,18,5,1,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,6,1,5,107000,3,1,1,43,1,2,0,3,0.0,1.0,2.0,1,2.0,3.0,1,0,0,0,0.1666666666666666,0,0,0.0,0,0,1,0,0,0,0
1942,1,3,1,2021,2,41,12,244,3,2,20,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,2,1,4,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,4,0,4,19000,1,1,1,37,1,3,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,1,0
1827,1,2,1,2022,2,44,9,439,3,2,15,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,4,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,450000,10,1,1,41,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
2044,1,3,1,2021,2,44,9,260,3,2,15,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,7,1,1,1,1,1,1,1,1,2,2,2,2,7,4,2,1,2,2,2,2,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,130000,7,1,1,44,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
1153,2,2,1,2021,3,40,25,145,3,2,18,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,153500,6,1,2,58,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.6,0,0,0.0,0,0,1,0,0,0,0
5917,1,3,1,2021,3,41,8,512,3,1,18,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,2,1,2,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,1,4,23000,1,1,2,42,1,3,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.2,0,0,0.0,0,0,0,0,0,0,0
6326,1,6,1,2022,2,40,29,307,3,1,21,5,4,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,8,1,1.0,1,2,2,2,2,2,2,2,2,1,2,2,2,6,0,6,110000,2,1,1,51,1,4,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
1258,1,3,1,2021,3,1,33,3009,3,1,24,5,1,1,1,9.0,1,1,1,3,0,0,0,0.0,1.0,2.0,12,0,5,0,1,2,3,1,1,2,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,1,1,74,3,3,0,0,0.0,0.0,0.0,1,2.0,1.0,0,1,0,0,0.6666666666666666,0,0,0.0,0,0,1,0,0,0,0
3731,1,2,1,2022,2,40,25,235,2,2,32,1,4,1,1,1.0,4,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,3,1,1.0,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,0,12,1,1,37,3,5,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,,0,0,0.0,0,0,1,0,0,0,0
