Unnamed: 0,NRO_HOGAR,COMPONENTE,H15,ANO4,TRIMESTRE,REGION,AGLOMERADO,PONDERA,CH03,CH04,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH16,ESTADO,CAT_OCUP,CAT_INAC,PP02E,PP02H,PP07I,PP07H,PP04B1,DECINDR,T_VI,NIVEL_ED,V2_M,REALIZADA,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II4_1,II4_2,II4_3,II7,II8,II9,V1,V2,V21,V22,V3,V5,V6,V7,V8,V11,V12,V13,V14,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECCFR,REALIZADA_jefx,CH04_jefx,CH06_jefx,ESTADO_jefx,NIVEL_ED_jefx,PP02E_jefx,CAT_OCUP_jefx,PP07I_jefx,PP07H_jefx,PP04B1_jefx,REALIZADA_conyuge,CH04_conyuge,ESTADO_conyuge,JEFE_TRABAJA,CONYUGE_TRABAJA,JEFA_MUJER,HOGAR_MONOP,ratio_ocupados,NBI_SUBSISTENCIA,NBI_COBERTURA_PREVISIONAL,NBI_DIFLABORAL,NBI_HACINAMIENTO,NBI_SANITARIA,NBI_TENENCIA,NBI_TRABAJO_PRECARIO,NBI_VIVIENDA,NBI_ZONA_VULNERABLE,DESERTO
6673,1,3,1,2021,3,1,33,2930,3,2,19,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,2,4,2,1,1,1,2,2,3,2,2,2,3,2,2,1,2,2,6,2,1.0,1,2,2,2,2,2,1,1,2,2,2,2,1,3,0,3,8000,1,1,2,59,1,2,0,3,2.0,2.0,1.0,1,0.0,0.0,1,0,1,0,0.6666666666666666,0,0,0.0,0,1,0,0,0,0,0
6275,1,3,1,2022,2,1,33,1430,3,1,20,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,2,3,1,2,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,1,1,1.0,2,1,2,2,2,2,2,2,2,2,2,1,2,3,0,3,0,12,1,1,57,3,4,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,0
6551,1,4,1,2022,3,1,33,2709,3,2,15,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,7,1,2,1,1,1,1,1,1,1,2,2,2,7,6,1,1,1,1,3,1,1.0,1,2,2,2,2,1,1,2,2,2,2,2,1,8,2,6,0,12,1,1,54,1,4,0,3,2.0,2.0,2.0,1,2.0,3.0,1,0,0,0,0.125,0,0,0.0,0,0,1,0,0,0,0
5844,1,4,1,2022,2,43,4,607,3,1,14,5,12,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,6,0,6,0,12,1,2,38,1,4,0,1,0.0,0.0,2.0,1,1.0,1.0,1,1,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
7724,1,3,1,2021,3,41,12,348,3,2,14,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,2,3,1,4,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,3,2,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,3,0,3,107000,7,1,2,42,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.3333333333333333,0,0,0.0,0,0,1,0,0,0,0
7357,1,4,1,2021,3,44,91,106,5,2,17,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,4,0,4,95000,5,1,2,69,3,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
7893,1,3,1,2022,2,43,14,90,3,2,16,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,1,2,2,4,0,4,135000,5,1,2,33,1,3,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.25,0,0,0.0,0,0,1,0,0,0,0
5418,1,4,1,2022,2,1,33,4265,3,1,16,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,4,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,2,2,1,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,0,12,1,2,34,1,4,0,2,0.0,0.0,2.0,1,1.0,1.0,1,1,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
3771,1,1,1,2021,2,44,20,106,1,1,41,5,1,1,1,2.0,3,1,1,3,0,0,0,0.0,1.0,2.0,12,300000,5,0,1,1,1,4,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,0,12,1,1,41,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,1.0,0,0,0.0,0,0,1,0,1,0,0
1532,1,3,1,2021,3,42,27,371,8,1,19,5,4,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,0,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,2,1,1,1.0,1,2,2,2,2,2,1,2,2,1,1,1,2,3,0,3,34400,2,1,2,20,1,3,0,3,2.0,2.0,1.0,1,0.0,0.0,1,0,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0
7176,1,3,1,2021,2,43,38,133,3,2,15,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,3,2,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,38000,2,1,2,39,3,2,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.25,0,0,0.0,0,0,0,0,0,0,0
6117,1,2,1,2022,3,41,15,307,3,2,17,5,2,1,1,2.0,3,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,3,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,65000,4,1,2,40,1,2,0,3,1.0,2.0,2.0,1,0.0,0.0,1,0,1,0,0.5,0,0,0.0,0,0,1,0,0,0,0
4298,1,3,1,2021,2,40,23,306,3,2,16,5,3,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,2,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1.0,1,2,2,2,2,1,2,1,2,2,2,2,2,4,1,3,22300,1,1,1,42,1,2,0,3,2.0,2.0,2.0,1,0.0,0.0,1,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
1130,1,3,1,2022,3,43,4,629,3,1,16,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,4,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,4,0,4,165000,5,1,1,43,1,3,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
7579,1,1,1,2022,2,43,4,692,1,1,28,5,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,12,-9,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,2,6,1,1.0,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,0,12,1,1,28,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0
1014,1,3,1,2021,2,1,33,5290,3,1,15,5,1,1,1,2.0,2,1,3,0,3,0,2,,,,0,0,3,0,1,2,3,1,9,1,1,1,1,1,1,1,2,2,2,3,2,1,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,135000,7,1,1,50,1,5,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
7616,1,4,1,2022,3,40,22,142,3,1,14,5,4,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,2,1,1,1,1,1,1,1,2,1,2,3,2,2,1,2,2,1,2,1.0,1,2,2,2,2,1,2,1,2,2,2,2,1,6,2,4,93000,1,1,2,40,3,4,0,0,0.0,0.0,0.0,1,1.0,1.0,0,1,1,0,0.1666666666666666,0,0,0.0,0,0,0,0,0,0,0
5216,1,3,1,2022,2,43,2,603,3,2,22,5,1,1,1,1.0,1,1,1,3,0,0,0,1.0,2.0,2.0,2,3500,5,0,1,1,3,1,4,1,1,1,1,1,1,3,2,2,2,2,2,2,1,2,1,1,2,1.0,1,2,2,2,2,2,1,2,2,1,2,2,2,4,0,4,81000,3,1,1,45,1,3,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,1.0,0,0,0.0,0,0,0,1,0,0,0
6611,1,2,1,2022,2,43,36,139,3,1,15,5,1,1,1,1.0,1,1,1,3,0,0,0,2.0,2.0,2.0,2,0,3,0,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1.0,1,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,85360,4,1,2,32,1,3,0,3,2.0,2.0,1.0,1,0.0,0.0,1,0,1,0,0.6666666666666666,0,0,0.0,0,0,0,1,0,0,0
6411,1,3,1,2021,2,40,29,442,3,1,15,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,5,1,4,24000,1,1,1,46,1,3,0,2,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
3765,1,2,1,2021,3,43,13,910,3,1,18,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,4,30000,3,0,1,2,3,1,2,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,96000,8,1,2,56,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
7210,1,2,1,2021,3,40,23,215,3,1,21,5,4,1,1,2.0,1,1,1,3,0,0,0,2.0,2.0,2.0,1,0,5,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,3,0,3,20300,1,1,2,42,1,5,0,3,2.0,2.0,1.0,1,0.0,0.0,1,0,1,0,1.0,0,0,0.0,0,0,1,1,0,0,0
3056,1,2,1,2022,2,1,33,1909,3,1,14,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,4,1,3,100000,3,1,2,34,1,4,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
621,1,4,1,2021,2,43,13,1297,3,2,16,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,1,1,2,1,1,1,1,1,1,2,2,2,5,3,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,108000,6,1,1,55,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
4980,1,3,1,2021,2,40,29,342,3,2,17,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,2,1,4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,4,0,4,90000,5,1,1,45,1,4,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
5972,1,4,1,2022,2,40,25,136,3,1,19,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,1,5000,5,0,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,2,1,2,1.0,1,2,2,2,2,2,2,2,2,1,2,2,2,5,0,5,68000,1,1,2,44,1,3,0,3,2.0,2.0,2.0,1,1.0,1.0,1,1,1,0,0.4,0,0,0.0,0,0,0,0,0,0,0
1381,1,10,1,2022,3,41,12,243,5,1,22,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,6,1,4,1,1,1,1,1,1,1,2,2,2,6,5,2,1,1,2,1,2,1.0,1,1,2,2,2,1,2,2,2,2,2,1,2,11,0,11,368400,4,1,1,73,3,1,0,0,0.0,0.0,0.0,1,2.0,3.0,0,0,0,0,0.4545454545454545,0,0,0.0,0,0,0,0,0,0,0
7541,1,2,1,2022,2,42,26,146,3,1,21,5,1,1,1,2.0,1,1,3,0,2,0,2,,,,1,5000,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,3,0,3,80000,4,1,2,46,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
2651,1,2,1,2021,2,43,36,134,3,2,14,5,12,1,1,2.0,1,1,3,0,3,0,2,,,,2,13000,3,0,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,1,1,1,1.0,1,2,2,2,2,1,2,1,2,2,1,2,1,3,0,3,73000,6,1,2,46,1,6,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
6546,1,3,1,2022,2,43,13,962,3,2,15,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,4,0,4,202000,7,1,2,44,1,4,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.5,0,0,0.0,0,0,0,0,0,0,0
5995,1,3,1,2021,3,44,31,198,3,1,16,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,1,1,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,5,0,5,900000,10,1,1,49,1,6,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,0.4,0,0,0.0,0,0,0,0,0,0,0
4128,1,3,1,2021,2,44,93,98,3,1,24,5,1,1,1,1.0,1,1,1,2,0,0,0,0.0,0.0,2.0,4,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,1,1,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,3,0,3,120000,8,1,2,55,1,4,0,3,0.0,1.0,2.0,1,1.0,3.0,1,0,1,0,0.6666666666666666,0,0,0.0,0,0,0,0,0,0,0
8012,1,1,1,2022,2,44,31,95,1,1,31,1,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,10,0,5,0,1,1,2,1,4,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,340000,10,1,1,31,1,5,0,3,0.0,1.0,2.0,1,2.0,1.0,1,1,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0
6780,1,4,1,2022,3,40,23,325,3,1,16,5,3,1,1,1.0,1,1,3,0,3,0,2,,,,1,5500,3,0,1,1,6,1,4,2,1,1,1,1,1,1,2,1,2,6,4,2,2,2,1,1,2,1.0,1,2,2,2,2,1,2,2,2,1,2,1,2,6,0,6,82000,1,1,1,43,2,3,0,2,0.0,0.0,0.0,1,2.0,1.0,0,1,0,0,0.1666666666666666,0,0,1.0,0,0,0,0,0,0,0
1785,1,3,1,2022,3,40,19,171,3,2,21,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,130000,4,1,2,36,1,4,0,3,0.0,1.0,2.0,1,1.0,1.0,1,1,1,0,0.75,0,0,0.0,0,0,0,0,0,0,0
5345,1,4,1,2021,3,44,31,127,3,1,18,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,2,2,3,1,1.0,2,2,2,2,2,2,2,2,2,2,2,1,2,4,0,4,65000,3,1,1,51,1,2,0,3,2.0,2.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,1,0,0,0,0
1002,1,5,1,2021,2,1,33,10820,3,2,14,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,1,4,1,2,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,1,2,2,2,2,5,0,5,0,12,1,1,53,1,4,0,1,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.8,0,0,0.0,0,0,0,0,0,0,0
3205,1,3,1,2021,3,40,25,154,3,1,30,5,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,6,0,5,0,1,1,5,1,1,1,1,1,1,1,1,1,2,2,2,5,4,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,5,0,5,87500,3,1,2,61,3,6,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.2,0,0,0.0,0,0,0,0,0,0,0
7466,1,5,1,2022,2,40,18,252,5,2,20,5,1,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,5,1,1,1,1,1,1,1,1,1,2,2,2,5,4,2,1,2,2,1,1,1.0,1,1,2,2,2,2,2,2,2,2,1,1,2,5,0,5,0,12,1,2,78,3,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,1,0,0.6,0,0,0.0,0,0,0,0,0,0,0
2702,1,1,1,2021,2,43,36,85,1,2,50,5,1,1,1,1.0,2,1,1,3,0,0,0,0.0,1.0,2.0,5,0,3,0,1,2,3,1,9,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,2,3,2,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,27000,6,1,2,50,1,3,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,1.0,0,0,0.0,0,0,1,0,0,0,0
912,1,3,1,2021,2,1,33,3977,3,1,14,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,3,0,1,2,3,1,3,1,1,2,1,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,1,1,48,1,2,0,2,0.0,0.0,2.0,1,2.0,3.0,1,0,0,0,0.3333333333333333,0,0,0.0,0,0,0,0,0,0,0
4762,1,3,1,2021,3,42,26,175,3,2,18,5,2,1,1,1.0,3,1,3,0,3,0,2,,,,0,0,5,0,1,1,4,1,4,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,1,1,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,90000,4,1,1,45,1,5,0,1,0.0,0.0,2.0,1,2.0,1.0,1,1,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0
1624,1,1,1,2021,3,43,6,249,1,2,29,5,1,1,1,1.0,1,1,1,3,0,0,0,0.0,1.0,2.0,5,0,5,0,1,1,3,1,3,1,1,1,1,1,1,1,2,2,2,3,1,2,1,1,1,3,1,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,37800,7,1,2,29,1,5,0,3,0.0,1.0,2.0,1,0.0,0.0,1,0,1,0,1.0,0,0,0.0,0,0,1,0,0,0,0
5124,1,2,1,2021,2,40,18,202,2,2,33,1,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1.0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,1,3,27400,1,1,1,49,1,4,0,3,2.0,2.0,2.0,1,2.0,3.0,1,0,0,0,0.25,0,0,0.0,0,0,0,0,0,0,0
7030,3,2,1,2021,3,40,18,201,3,2,14,5,4,1,1,1.0,1,1,3,0,3,0,2,,,,0,0,1,0,1,1,4,1,1,1,1,1,1,1,1,2,2,2,2,4,1,2,1,2,2,6,2,2.0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,2,3,38000,1,1,2,33,1,1,0,3,2.0,2.0,2.0,1,0.0,0.0,1,0,1,0,0.2,0,0,0.0,0,0,0,0,0,0,0
4747,1,6,1,2022,2,43,6,307,5,1,27,5,1,1,1,2.0,1,1,3,0,3,0,2,,,,0,0,5,0,1,1,6,1,3,1,1,1,1,1,1,1,2,2,2,6,4,2,1,1,1,1,1,1.0,1,1,2,2,2,2,2,2,1,2,2,2,2,6,0,6,0,12,1,1,92,3,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0,0.1666666666666666,0,0,0.0,0,0,0,0,0,0,0
