,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__class_weight,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.2730928421020509,0.2856563954298076,0.32457451820373534,0.03169507483483146,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.5, 1: 2.0768814293448834}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.5, 1: 2.0768814293448834}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
1,1.0021385669708252,0.022628619151689674,0.29585604667663573,0.017257515989304393,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.45555555555555555, 1: 1.957227937195452}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.45555555555555555, 1: 1.957227937195452}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
2,1.007585382461548,0.03693620965009996,0.30342531204223633,0.03211253233527611,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.4111111111111111, 1: 1.8375744450460205}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.4111111111111111, 1: 1.8375744450460205}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
3,1.047113561630249,0.04949254234239233,0.30055060386657717,0.01768887707102177,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.3666666666666667, 1: 1.7179209528965889}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.3666666666666667, 1: 1.7179209528965889}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
4,1.0018601894378663,0.01589855578887098,0.2930741310119629,0.014307699333990679,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.3222222222222222, 1: 1.5982674607471574}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.3222222222222222, 1: 1.5982674607471574}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
5,1.0028647899627685,0.016964299235487774,0.2961275100708008,0.018119383455152585,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.2777777777777778, 1: 1.478613968597726}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.2777777777777778, 1: 1.478613968597726}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
6,1.3830109596252442,0.7645114325757225,0.44083609580993655,0.23312772160862255,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.23333333333333334, 1: 1.3589604764482943}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.23333333333333334, 1: 1.3589604764482943}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
7,2.836223840713501,0.3839528732926073,0.7570801734924316,0.15453395670115985,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.18888888888888888, 1: 1.2393069842988629}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.18888888888888888, 1: 1.2393069842988629}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
8,3.2347336292266844,0.47183574561293434,0.7983551979064941,0.0904173707532009,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.14444444444444443, 1: 1.1196534921494314}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.14444444444444443, 1: 1.1196534921494314}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
9,1.79789400100708,0.6158459664143259,0.461030101776123,0.023170706573898667,"LogisticRegression(penalty='l1', solver='liblinear')",0.00031622776601683794,"{0: 0.1, 1: 1.0}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.00031622776601683794, 'classifier__class_weight': {0: 0.1, 1: 1.0}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,330
