,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__class_weight,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
22,1.9010534763336182,0.747277929341255,0.6472417831420898,0.3424049186200917,"LogisticRegression(penalty='l1', solver='liblinear')",0.001211527658628589,"{0: 0.26388937767611004, 1: 1.9816007940804907}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001211527658628589, 'classifier__class_weight': {0: 0.26388937767611004, 1: 1.9816007940804907}}",0.7750677506775068,0.7108108108108108,0.8,0.7317073170731707,0.7533875338753387,0.7541946824873653,0.031376123093539585,125
23,2.3413581371307375,0.7915552885495072,0.5319009780883789,0.13365758416467008,"LogisticRegression(penalty='l1', solver='liblinear')",0.001211527658628589,"{0: 0.32736172209513753, 1: 1.5852806352643924}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001211527658628589, 'classifier__class_weight': {0: 0.32736172209513753, 1: 1.5852806352643924}}",0.43089430894308944,0.4081081081081081,0.41081081081081083,0.3956639566395664,0.42005420054200543,0.41310627700871605,0.011825169079615795,203
24,1.4016458988189697,0.19764485074119542,0.3775927543640137,0.04842419716883091,"LogisticRegression(penalty='l1', solver='liblinear')",0.001211527658628589,"{0: 0.3908340665141651, 1: 1.1889604764482948}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001211527658628589, 'classifier__class_weight': {0: 0.3908340665141651, 1: 1.1889604764482948}}",0.06233062330623306,0.04864864864864865,0.05405405405405406,0.04336043360433604,0.04607046070460705,0.05089284406357577,0.006720789302684085,439
25,1.1530688762664796,0.074219973166565,0.3661812782287598,0.065164804805812,"LogisticRegression(penalty='l1', solver='liblinear')",0.001211527658628589,"{0: 0.4543064109331926, 1: 0.7926403176321966}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001211527658628589, 'classifier__class_weight': {0: 0.4543064109331926, 1: 0.7926403176321966}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,472
26,1.2578787803649902,0.18692730457568643,0.3859764575958252,0.09115796078877214,"LogisticRegression(penalty='l1', solver='liblinear')",0.001211527658628589,"{0: 0.5177787553522201, 1: 0.3963201588160983}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001211527658628589, 'classifier__class_weight': {0: 0.5177787553522201, 1: 0.3963201588160983}}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,472
27,1.3631362438201904,0.2190826227692434,0.3702238082885742,0.052569957567619764,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.01, 1: 3.5668814293448836}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.01, 1: 3.5668814293448836}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
28,1.4122196674346923,0.17697198156917437,0.3384399890899658,0.027880426412984733,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.0734723444190275, 1: 3.1705612705287853}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.0734723444190275, 1: 3.1705612705287853}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
29,1.3101277828216553,0.16945411694866513,0.3514805793762207,0.04686252651148512,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.13694468883805502, 1: 2.774241111712687}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.13694468883805502, 1: 2.774241111712687}}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
30,1.257518434524536,0.1584670290447884,0.3613736152648926,0.07479939806172144,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.20041703325708254, 1: 2.377920952896589}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.20041703325708254, 1: 2.377920952896589}}",1.0,1.0,0.9972972972972973,1.0,0.991869918699187,0.997833443199297,0.003160157654410968,65
31,1.4333745002746583,0.25256032447305105,0.3878365993499756,0.0578848509147938,"LogisticRegression(penalty='l1', solver='liblinear')",0.001333521432163324,"{0: 0.26388937767611004, 1: 1.9816007940804907}",,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.001333521432163324, 'classifier__class_weight': {0: 0.26388937767611004, 1: 1.9816007940804907}}",0.7750677506775068,0.6648648648648648,0.8,0.6937669376693767,0.7533875338753387,0.7374174174174174,0.05051417448816946,128
