,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__class_weight,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__estimator__C,param_classifier__estimator__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33,1.199464988708496,0.05429989195681061,0.35129342079162595,0.05965437241974023,"LogisticRegression(penalty='l1', solver='liblinear')",0.0031622776601683794,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.0031622776601683794, 'classifier__class_weight': None}",0.11990407673860912,0.08333333333333333,0.08801955990220049,0.10501193317422435,0.08292682926829269,0.095839146483332,0.014474322896579694,583
34,1.3162015914916991,0.12856689857833878,0.3399834156036377,0.0278867866998995,"LogisticRegression(penalty='l1', solver='liblinear')",0.003651741272548377,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.003651741272548377, 'classifier__class_weight': 'balanced'}",0.41007194244604317,0.3761140819964349,0.4098360655737705,0.3963302752293578,0.4029574861367837,0.39906197027647805,0.012542275669203198,249
35,1.237770414352417,0.20004475612219436,0.3146347999572754,0.021360363898713937,"LogisticRegression(penalty='l1', solver='liblinear')",0.003651741272548377,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.003651741272548377, 'classifier__class_weight': None}",0.1187648456057007,0.09178743961352658,0.09200968523002422,0.10926365795724466,0.10120481927710843,0.10260608953672093,0.010360686692520278,566
36,1.2148387908935547,0.07558221351780621,0.342894983291626,0.03864757214649215,"LogisticRegression(penalty='l1', solver='liblinear')",0.004216965034285823,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.004216965034285823, 'classifier__class_weight': 'balanced'}",0.41181736794986573,0.37399821905609976,0.41335740072202165,0.3912248628884826,0.40555555555555556,0.3991906812344051,0.014824002132358354,247
37,1.1018611907958984,0.07470819530792588,0.3147913455963135,0.019552238159277858,"LogisticRegression(penalty='l1', solver='liblinear')",0.004216965034285823,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.004216965034285823, 'classifier__class_weight': None}",0.12177985948477751,0.0954653937947494,0.10120481927710843,0.1261682242990654,0.11004784688995216,0.11093322874913059,0.011699865450421927,544
38,1.1649943351745606,0.08640278371597153,0.3333747863769531,0.03381402370719437,"LogisticRegression(penalty='l1', solver='liblinear')",0.004869675251658631,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.004869675251658631, 'classifier__class_weight': 'balanced'}",0.41391614629794826,0.37894736842105264,0.4150268336314848,0.3909502262443439,0.4099264705882353,0.401753409036613,0.014336939424384795,205
39,1.191495990753174,0.08749178239473902,0.35205464363098143,0.054382969897074106,"LogisticRegression(penalty='l1', solver='liblinear')",0.004869675251658631,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.004869675251658631, 'classifier__class_weight': None}",0.1308411214953271,0.10426540284360189,0.10071942446043165,0.13023255813953488,0.11455847255369929,0.11612339589851897,0.012617632316066935,515
40,1.2345879554748536,0.1663121236968773,0.3263893127441406,0.04592590004763161,"LogisticRegression(penalty='l1', solver='liblinear')",0.005623413251903491,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.005623413251903491, 'classifier__class_weight': 'balanced'}",0.41312056737588654,0.3801220575414124,0.41415929203539825,0.39423942394239425,0.40955004591368227,0.4022382773617547,0.013168945449989323,198
41,1.1996038913726808,0.06984907066070101,0.3626504898071289,0.058307025969866706,"LogisticRegression(penalty='l1', solver='liblinear')",0.005623413251903491,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.005623413251903491, 'classifier__class_weight': None}",0.13793103448275862,0.10377358490566038,0.11428571428571428,0.13425925925925927,0.11848341232227488,0.12174660105113348,0.01271097983876992,487
42,1.183427381515503,0.10815605000988285,0.30506324768066406,0.014841573168274181,"LogisticRegression(penalty='l1', solver='liblinear')",0.006493816315762113,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.006493816315762113, 'classifier__class_weight': 'balanced'}",0.41160949868073876,0.38508239375542064,0.4155614500442087,0.39536954585930545,0.41025641025641024,0.4035758597192167,0.011508043764290078,160
43,1.1858366489410401,0.12353952041856127,0.3207267761230469,0.04012485771682643,"LogisticRegression(penalty='l1', solver='liblinear')",0.006493816315762113,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.006493816315762113, 'classifier__class_weight': None}",0.1415525114155251,0.107981220657277,0.12735849056603774,0.13425925925925927,0.13270142180094788,0.1287705807398094,0.01134148443931974,420
44,1.1360945224761962,0.1046892547695618,0.3943767547607422,0.07927880348547602,"LogisticRegression(penalty='l1', solver='liblinear')",0.007498942093324558,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.007498942093324558, 'classifier__class_weight': 'balanced'}",0.4115586690017513,0.3875432525951557,0.4144620811287478,0.39681133746678476,0.4146118721461187,0.40499744246771174,0.010924535650080832,119
45,1.2519361972808838,0.16690806690577364,0.31615209579467773,0.028377471238984642,"LogisticRegression(penalty='l1', solver='liblinear')",0.007498942093324558,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.007498942093324558, 'classifier__class_weight': None}",0.136986301369863,0.107981220657277,0.11737089201877934,0.13425925925925927,0.1451990632318501,0.12835934730740575,0.013629552635726428,430
46,1.227464199066162,0.16316962356123615,0.33374800682067873,0.02345825620041305,"LogisticRegression(penalty='l1', solver='liblinear')",0.008659643233600654,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.008659643233600654, 'classifier__class_weight': 'balanced'}",0.41535776614310643,0.38720829732065687,0.4147627416520211,0.4,0.4157509157509158,0.40661594417334,0.011372466222381718,78
47,1.2144758701324463,0.16572021116585628,0.30375657081604,0.01148901533341594,"LogisticRegression(penalty='l1', solver='liblinear')",0.008659643233600654,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.008659643233600654, 'classifier__class_weight': None}",0.1409090909090909,0.11267605633802817,0.12177985948477751,0.1471264367816092,0.14918414918414918,0.134335118539531,0.014519491392960066,372
48,1.1785241603851317,0.08314244143184112,0.353468656539917,0.045801018188473944,"LogisticRegression(penalty='l1', solver='liblinear')",0.01,balanced,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.01, 'classifier__class_weight': 'balanced'}",0.4146341463414634,0.38581314878892736,0.4154929577464789,0.40353982300884955,0.4178019981834696,0.40745641481383776,0.011890396150177661,47
49,1.2657742023468017,0.11472288851295956,0.33851094245910646,0.044242532780169534,"LogisticRegression(penalty='l1', solver='liblinear')",0.01,,,,,,"{'classifier': LogisticRegression(penalty='l1', solver='liblinear'), 'classifier__C': 0.01, 'classifier__class_weight': None}",0.1580135440180587,0.11294117647058824,0.13023255813953488,0.15,0.14883720930232558,0.1400048975861015,0.01631052891665573,323
50,1.2689123630523682,0.20132925115961875,0.3173537731170654,0.0321296853467336,DecisionTreeClassifier(),,balanced,8,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 8}",0.3582286847323199,0.36030964109781843,0.37199725463280714,0.3798219584569733,0.38165438165438165,0.3704023841148601,0.009674108327381043,299
51,2.1786704540252684,0.8020745002592389,0.7649745464324951,0.3005517868809207,DecisionTreeClassifier(),,balanced,12,,,,"{'classifier': DecisionTreeClassifier(), 'classifier__class_weight': 'balanced', 'classifier__max_depth': 12}",0.3175438596491228,0.3458401305057096,0.3481989708404803,0.35752212389380533,0.36088888888888887,0.34599879475560136,0.015290855429230355,300
